date,open,high,low,close,volume,ticker
2017-04-05,141.15229470788648,142.32311457411467,140.1898463495385,140.74549865722656,17158100,META
2017-04-06,141.00348404548387,141.11262815385123,139.8128306796449,140.07080078125,15103400,META
2017-04-07,140.10055050685622,140.44783130602843,139.14803397537483,139.68382263183594,11818300,META
2017-04-10,139.90210584065233,140.32875038560164,139.53499168430275,139.94178771972656,9039400,META
2017-04-11,139.70368876934867,139.93189367589676,137.729178101447,138.83053588867188,16638100,META
2017-04-12,138.63210389700978,139.30680196782646,138.35428526314644,138.49319458007812,11612500,META
2017-04-13,138.5328465936704,139.48537823292045,138.24511133492533,138.3046417236328,10965600,META
2017-04-17,138.67175434160896,140.44782499821338,138.6618376569267,140.31883239746094,11519700,META
2017-04-18,140.16999523936576,140.8050112278073,139.51513074316733,139.86241149902344,14807500,META
2017-04-19,140.24938160076528,141.92620966614012,140.17000270548508,141.16221618652344,15563900,META
2017-04-20,141.8369406960421,143.12682149137788,141.57897059296656,142.68032836914062,15968200,META
2017-04-21,142.77953699167992,143.04743891414617,141.16223905081466,142.56124877929688,12382000,META
2017-04-24,143.83130252056097,144.5357657589211,143.216119740327,144.3373260498047,14407200,META
2017-04-25,144.6548340242199,146.004245311846,144.6548340242199,145.34939575195312,17767500,META
2017-04-26,145.94471055458024,146.44081740816708,144.95249684740656,145.41883850097656,12395000,META
2017-04-27,145.52797839781113,146.59957098730771,145.00210635944416,146.54995727539062,11275100,META
2017-04-28,148.33593318386997,150.35012558045273,147.90928860310584,149.08009338378906,30652200,META
2017-05-01,150.55850838570257,151.3820475521528,150.24099274274286,151.2729034423828,25218300,META
2017-05-02,152.14603026173106,152.24525767802965,150.47911867575667,151.59039306640625,21870400,META
2017-05-03,152.4040296719327,152.4040296719327,150.16161703070503,150.6180419921875,29782500,META
2017-05-04,149.00071716497357,150.34021160496565,147.56201044719066,149.67543029785156,36225500,META
2017-05-05,150.27074513607988,150.44935145501913,148.62366694353923,149.07017517089844,17148500,META
2017-05-08,149.53652337474267,149.9036375743651,148.57407493899555,149.8837890625,15827500,META
2017-05-09,150.310449295806,151.40187521234662,149.04041705184466,149.3083038330078,17453900,META
2017-05-10,149.06023584535976,149.3479862502897,147.70090814062277,149.11976623535156,12080700,META
2017-05-11,149.13962126700685,149.47697025169705,148.24663509812626,148.87171936035156,11841900,META
2017-05-12,149.22891668244637,149.28846221494993,148.4649231250615,149.1594696044922,9598200,META
2017-05-15,149.0007050789277,150.30050239038897,148.60382572000015,149.0205535888672,15064700,META
2017-05-16,148.9411865827128,149.04041400035698,147.86959406006446,148.61375427246094,14550800,META
2017-05-17,146.84761963954074,147.5124009657061,143.29549296930034,143.72215270996094,28300100,META
2017-05-18,143.59317360698944,146.9964594666478,143.3848020600809,146.51028442382812,23031600,META
2017-05-19,147.29412828457313,148.22681163276192,146.8079532362477,146.90716552734375,16187900,META
2017-05-22,146.92699657966912,147.43302008206632,146.54003386842925,147.08575439453125,12586700,META
